,Clothing ID,Age,Title,Rating,Division Name
21301,1092,34,Gorgeous dress but ill fitting,unsatisfied,General
21302,239,40,Gorgeous swim suit,very satisfied,Initmates
21303,1092,33,Lovely sweater/tunic,very satisfied,General
21304,1092,35,This was used!!!,very unsatisfied,General
21305,1092,46,,neutral,General
21306,1092,26,Underwhelmed,neutral,General
21307,1095,55,Just not for me,neutral,General Petite
21308,823,47,,very satisfied,General Petite
21309,1007,56,,very satisfied,General Petite
21310,836,33,"So cute, but size up!!",very satisfied,General
21311,823,47,,unsatisfied,General Petite
21312,1092,29,Was very excited....but not for large busted,very satisfied,General
21313,823,44,,very satisfied,General Petite
21314,1092,36,This sweater dress is a keeper,satisfied,General
21315,823,36,Feminine and romantic,very satisfied,General Petite
21316,823,34,Not worth full price!,neutral,General Petite
21317,823,27,Love it so much that i bought both colors!,very satisfied,General Petite
21318,1095,25,Extremely flattering,very satisfied,General Petite
21319,1068,31,,very satisfied,General
21320,1092,33,Beautiful but growing dress!!,satisfied,General
21321,865,39,Soft lace,very satisfied,General Petite
21322,823,39,Lovely but color not true to pic,satisfied,General Petite
21323,865,45,Stunning top!,very satisfied,General Petite
21324,823,43,Delicate and elegant,very satisfied,General Petite
21325,1095,42,Transitional sweater dress,very satisfied,General Petite
21326,1068,38,,satisfied,General
21327,1028,39,A bit disappointing,neutral,General
21328,1095,26,,satisfied,General Petite
21329,823,31,The perfect white top,very satisfied,General Petite
21330,823,52,Feminine and pretty style,very satisfied,General Petite
21331,1092,31,Versatile,very satisfied,General
21332,865,55,Pretty top,very satisfied,General Petite
21333,815,25,Weird boxy fit,neutral,General Petite
21334,1092,31,Cute and comfy,satisfied,General
21335,1068,37,,satisfied,General
21336,823,28,Perfect for work,very satisfied,General Petite
21337,802,26,"Interesting color, thin material",neutral,Initmates
21338,1022,57,,very satisfied,General Petite
21339,865,34,Beautiful top,very satisfied,General Petite
21340,1009,40,Darker colors then pictures,neutral,General
21341,863,40,Great basic - bought all 3 colors,very satisfied,General
21342,1095,48,Great dress.,very satisfied,General Petite
21343,1092,38,Not for those who are even slightly pear-shaped,neutral,General
21344,823,46,"Love, love, love!",very satisfied,General Petite
21345,795,50,"Embroidery provides ""wow"" factor!",very satisfied,Initmates
21346,1095,54,Petal perfect!,very satisfied,General Petite
21347,1095,46,Simply beautiful,very satisfied,General Petite
21348,865,26,,very satisfied,General Petite
21349,1092,53,Shorter than advertised,neutral,General
21350,1092,27,,very satisfied,General
21351,1092,50,A big disappointment,very unsatisfied,General
21352,865,38,Beautiful but delicate,neutral,General Petite
21353,815,41,"Beautiful, but awkward fit and not worth the price",neutral,General Petite
21354,850,33,Love this top!,very satisfied,General Petite
21355,1028,36,"Found the ""one"", won't need to buy anything else",very satisfied,General
21356,1092,36,Cozy dress that's still chic,very satisfied,General
21357,1092,29,Better than expected!,very satisfied,General
21358,823,43,Best top ever,very satisfied,General Petite
21359,802,66,Not sure,satisfied,Initmates
21360,815,66,Underwhelmed,neutral,General Petite
21361,1092,32,Cute dress online but not for me,neutral,General
21362,1092,51,,neutral,General
21363,1092,61,Love,satisfied,General
21364,823,57,Instant love!,very satisfied,General Petite
21365,850,34,Maeve...has failed on this,unsatisfied,General Petite
21366,1092,32,For straight figures,neutral,General
21367,1028,31,Never turning back.,very satisfied,General
21368,823,44,"Pretty, stylish, romantic top",very satisfied,General Petite
21369,1009,61,Stunning,very satisfied,General
21370,836,24,Too studious for words,very satisfied,General
21371,823,23,Beautiful yet simple,very satisfied,General Petite
21372,850,42,"Adorable, versatile top for summer",very satisfied,General Petite
21373,865,24,,very satisfied,General Petite
21374,1022,46,Flattering and comfortable,very satisfied,General
21375,1095,29,Cutest dress,very satisfied,General
21376,239,33,Unique design but runs small,satisfied,Initmates
21377,836,59,Beautiful!,satisfied,General
21378,1095,55,"Sadly, not for me",neutral,General
21379,865,32,,satisfied,General Petite
21380,1092,67,Lovely color but...,neutral,General
21381,815,64,Beautiful!,very satisfied,General Petite
21382,1009,59,"Gorgeous, flowy skirt!",very satisfied,General
21383,1092,30,Love this sweater!,very satisfied,General
21384,1068,51,,neutral,General Petite
21385,1126,62,Wonderful and unique!,very satisfied,General
21386,1095,77,So pretty,very satisfied,General
21387,1068,61,Nice medium weight fabric,satisfied,General Petite
21388,1075,59,Amazing but very large!,very satisfied,General Petite
21389,850,45,Great top!,very satisfied,General Petite
21390,1092,51,Wasn't a good fit,neutral,General
21391,865,37,"Pretty, but very small.",very satisfied,General Petite
21392,815,47,Love!,very satisfied,General Petite
21393,836,33,Beautiful and quirky!,satisfied,General
21394,823,35,So pretty but be careful,satisfied,General Petite
21395,823,48,Beautiful top,satisfied,General Petite
21396,1092,32,,very satisfied,General
21397,836,38,I recommend with caveats,unsatisfied,General
21398,1095,39,,satisfied,General
21399,850,42,Feminine flutter!,very satisfied,General Petite
21400,1095,38,Flattering and work-appropriate spring dress,very satisfied,General
21401,884,29,Huge,neutral,General Petite
21402,884,28,Adorable and comfortable,satisfied,General Petite
21403,1081,53,Great dress!,very satisfied,General
21404,1033,42,Cute ankle jean!,very satisfied,General Petite
21405,903,23,Nice cardigan,very satisfied,General
21406,1169,26,Cuter in the photos,neutral,Initmates
21407,1081,57,This dress is awful!!!!!!!,very unsatisfied,General
21408,1033,26,Great fit for size 12,satisfied,General Petite
21409,1028,31,"Love rockets, hated these",neutral,General
21410,830,56,Adorable,satisfied,General
21411,830,43,Too big,neutral,General
21412,884,56,Top part is gorgeous; bottom part is not,unsatisfied,General Petite
21413,902,49,Compliment after compliment...,very satisfied,General Petite
21414,884,45,Disappointed,unsatisfied,General Petite
21415,610,26,Birds of paradise!,neutral,Initmates
21416,861,33,,neutral,General
21417,861,45,Very pretty and different,very satisfied,General
21418,999,43,,satisfied,General
21419,861,35,Nice t-shirt!!,very satisfied,General
21420,861,32,Going to be a summer staple!,very satisfied,General
21421,861,30,Love this tee,very satisfied,General
21422,895,25,A.d.o.r.a.b.l.e!!!,very satisfied,General Petite
21423,861,34,Love the color,very satisfied,General
21424,861,30,,satisfied,General
21425,990,47,Great staple,very satisfied,General Petite
21426,895,37,"Pretty colors, more cropped than anticipated",neutral,General Petite
21427,200,59,"Beautiful graphic design, very small!",satisfied,Initmates
21428,861,34,,very satisfied,General Petite
21429,861,41,Adorable but see through,neutral,General Petite
21430,861,44,Love this shirt in gray,very satisfied,General Petite
21431,861,53,Ego booster,neutral,General Petite
21432,861,24,Comfortable t-shirt,very satisfied,General Petite
21433,861,56,Sunshine on a t-shirt!,very satisfied,General Petite
21434,861,52,,very satisfied,General Petite
21435,576,73,,unsatisfied,General
21436,576,31,Shorts,unsatisfied,General
21437,1080,83,Stunning dress!,very satisfied,General
21438,861,39,Watercolor look,very satisfied,General Petite
21439,576,28,Beautiful short!,very satisfied,General
21440,861,34,Love this,very satisfied,General Petite
21441,861,49,A+ tee,very satisfied,General Petite
21442,861,31,Why is this cute but simple shirt so expensive,neutral,General Petite
21443,861,31,Beautiful blouse,very satisfied,General Petite
21444,861,56,This tee makes me happy!,very satisfied,General Petite
21445,861,49,,satisfied,General Petite
21446,861,29,Cute tee,very satisfied,General Petite
21447,861,24,Not as advertised!,neutral,General Petite
21448,861,52,Super soft t-shirt,very satisfied,General Petite
21449,861,49,Cute print,very satisfied,General Petite
21450,861,45,,satisfied,General Petite
21451,576,36,So cute but not a great fit,neutral,General
21452,861,67,Vintage beauty,very satisfied,General Petite
21453,576,51,Just what i expected!,satisfied,General
21454,861,53,,very satisfied,General Petite
21455,861,42,,satisfied,General Petite
21456,999,29,Beautiful skirt,satisfied,General
21457,861,52,Love this t-shirt,very satisfied,General Petite
21458,861,20,,satisfied,General
21459,200,36,Runs small but cute,satisfied,Initmates
21460,861,55,Fits nicely but fabric a bit thin,neutral,General
21461,861,53,Pretty tee,very satisfied,General
21462,1056,60,So cute!,satisfied,General
21463,576,37,Very comfy- dress up or down,satisfied,General
21464,861,46,Nice weight,very satisfied,General
21465,861,36,"Cute, cute!!",satisfied,General
21466,861,37,Love it!,very satisfied,General
21467,861,60,The perfect tee!,very satisfied,General
21468,861,40,Cute pattern,satisfied,General
21469,815,68,"Very pretty, but . . .",satisfied,General
21470,895,60,Soft & beautiful!,very satisfied,General Petite
21471,367,46,Snow day loungers,very satisfied,Initmates
21472,861,62,,satisfied,General
21473,861,31,Cute shirt,very satisfied,General
21474,861,28,Super soft,very satisfied,General
21475,861,41,Beautiful top,very satisfied,General
21476,861,20,So soft!,very satisfied,General
21477,861,49,Nice summer weight t,satisfied,General
21478,861,39,Love!!!!,very satisfied,General
21479,861,64,Spring time tee,very satisfied,General
21480,861,39,Great tee,very satisfied,General
21481,861,46,Cute tee - don't love the material,neutral,General
21482,861,64,Fabric is pretty thin,unsatisfied,General
21483,576,29,New favorite shorts,very satisfied,General
21484,861,35,Theres just something about this shirt!,very satisfied,General
21485,1093,56,Runs extremely small,neutral,General Petite
21486,1060,65,Surprisingly cute!,very satisfied,General
21487,1060,23,So beautiful!,very satisfied,General
21488,855,41,Great sweater,very satisfied,General
21489,855,57,Comfy go-to cardigan,very satisfied,General
21490,1060,39,Super cute and fitted,very satisfied,General
21491,854,49,,very satisfied,General Petite
21492,1060,47,,very satisfied,General
21493,830,40,So flattering,very satisfied,General
21494,1093,34,Jeunet,neutral,General Petite
21495,855,44,Fun and adorable!,very satisfied,General
21496,1078,48,Too roomy in the bust for me,satisfied,General Petite
21497,1022,31,,very satisfied,General
21498,1060,46,Stylish and comfortable,satisfied,General
21499,1078,29,Beautiful dress,very satisfied,General Petite
21500,1078,46,Love this dress!,satisfied,General Petite
21501,1060,39,Love,very satisfied,General
21502,855,41,Supah cute!,very satisfied,General
21503,1078,35,,very satisfied,General Petite
21504,975,34,Finally the spring coat i've been looking for!,very satisfied,General Petite
21505,1022,42,,very satisfied,General
21506,855,43,Not for the petite,neutral,General
21507,1022,51,Love these jeans!,very satisfied,General
21508,1022,48,Love ag jeans,very satisfied,General
21509,1078,31,Beautiful color and fabric,satisfied,General Petite
21510,1022,44,Great pair of jeans!,very satisfied,General
21511,1060,41,Wow,very satisfied,General
21512,1060,41,Unique and flattering,very satisfied,General
21513,1060,37,Lovely with one complaint,satisfied,General
21514,1022,52,Just okay,neutral,General
21515,1022,45,Jeans are the best!!!,very satisfied,General
21516,1060,59,Flattering!,very satisfied,General
21517,975,36,The best spring purchase yet!,very satisfied,General Petite
21518,1060,44,Beautiful design but for those smaller in bust,satisfied,General
21519,1022,41,Great jeans!,very satisfied,General
21520,1022,30,Great fit!,very satisfied,General
21521,1060,27,"The ""gateway jumpsuit""",very satisfied,General
21522,1022,57,,very satisfied,General
21523,975,37,So close,neutral,General Petite
21524,1060,52,Polished and comfort,very satisfied,General
21525,1081,72,Thin fabric for fall,satisfied,General
21526,1094,59,,very satisfied,General Petite
21527,408,34,Perfect suit for mom on the go!,very satisfied,Initmates
21528,1081,46,Pretty & comfy dress,satisfied,General
21529,1094,29,Great little summer dress,very satisfied,General Petite
21530,529,22,Perfect summer comfy short!,very satisfied,General
21531,529,36,I could live in these.,very satisfied,General
21532,665,43,So worth it!,very satisfied,
21533,1094,66,Beautiful but doesn't work for large chest,satisfied,General Petite
21534,408,34,,neutral,Initmates
21535,1094,30,Looks better in person,satisfied,General Petite
21536,529,50,,very satisfied,General
21537,895,39,,very satisfied,General Petite
21538,408,46,Perfect tankini top,very satisfied,Initmates
21539,1094,28,Super cute but large,satisfied,General Petite
21540,1094,47,Pretty but not for me,satisfied,General Petite
21541,408,47,Mosaic masterpiece,satisfied,Initmates
21542,1051,53,At last a true red!,very satisfied,General
21543,936,20,Lovely for a little while,neutral,General Petite
21544,936,39,,very satisfied,General Petite
21545,864,39,,very satisfied,General
21546,864,30,Beautiful top!,very satisfied,General
21547,864,34,,very satisfied,General
21548,1077,31,Gorgeous dress,very satisfied,General
21549,864,67,Beautiful top,very satisfied,General
21550,864,57,Casual and elegant,very satisfied,General
21551,864,34,Absolutely stunning,very satisfied,General
21552,864,39,Nice enough,satisfied,General
21553,864,56,Pretty lace top,very satisfied,General
21554,1051,65,Fabulous fit!!,very satisfied,General
21555,864,58,Pretty top with chokey neckline,satisfied,General
21556,1051,46,Runs huge!,very satisfied,General
21557,936,33,Meant to be,very satisfied,General
21558,1077,39,,very satisfied,General
21559,864,35,Great top for the price!,very satisfied,General
21560,864,29,Soft lace top,very satisfied,General
21561,864,37,,satisfied,General
21562,1051,42,"True red, true beauty.",very satisfied,General
21563,1025,40,,very satisfied,General
21564,864,63,Feminine beauty,very satisfied,General
21565,1083,38,Adorable dress,very satisfied,General
21566,1140,23,Deceptively true to size and flattering,satisfied,General
21567,1051,46,Cute and flattering,very satisfied,General
21568,864,44,Fabulous and delicate,very satisfied,General
21569,864,67,Perfection,very satisfied,General
21570,864,30,Beautiful top!,very satisfied,General
21571,864,53,Casual and cute!,very satisfied,General
21572,1077,50,"Vivid print, easy fit",very satisfied,General
21573,864,31,Okay,neutral,General
21574,825,38,Lovely top; size down,very satisfied,General
21575,1140,21,Royal albert style,very satisfied,General
21576,1083,50,,satisfied,General
21577,864,59,Love love love,very satisfied,General
21578,936,26,The best.,very satisfied,General Petite
21579,864,52,Perfect for summer,satisfied,General
21580,936,50,Love love love how long this sweater is,very satisfied,General Petite
21581,864,61,Beautiful!!,very satisfied,General
21582,936,49,"Scrumptious, cozy, beautiful sweater",very satisfied,General Petite
21583,825,28,,neutral,General
21584,936,39,Soft and cozy,very satisfied,General Petite
21585,936,39,Cute but pills,satisfied,General Petite
21586,936,56,"Stylish, but sheds",satisfied,General Petite
21587,1083,38,Beautiful!,very satisfied,General
21588,864,65,Soft lace,very satisfied,General
21589,936,48,"Soft, cozy and stylish!",very satisfied,General Petite
21590,864,39,Great buy!,very satisfied,General
21591,1083,41,,very satisfied,General
21592,864,59,Do not wash!,very unsatisfied,General
21593,1077,32,Excellent dress,very satisfied,General
21594,1109,52,Elegant,very satisfied,General Petite
21595,1086,43,Such a great dress!,very satisfied,General
21596,1089,51,,satisfied,General Petite
21597,1077,68,,very satisfied,General
21598,1086,33,Not great for those with a little extra...,unsatisfied,General
21599,1140,28,Decadent and delightful*,satisfied,General
21600,1089,44,,very satisfied,General Petite
21601,1109,19,Beautiful details,very satisfied,General Petite
21602,1077,57,,very satisfied,General
21603,875,56,Beautiful beaded basic,very satisfied,General
21604,1109,47,"Like it, don't love it",satisfied,General Petite
21605,1077,64,Its a keeper,very satisfied,General
21606,1077,39,Nice enough,satisfied,General
21607,1109,39,Black vs ivory - help!,very satisfied,General Petite
21608,1086,30,Not worth the price,satisfied,General
21609,868,39,So adorable!,very satisfied,General
21610,1086,39,Comfy work dress,satisfied,General
21611,875,68,Love the beading details.,very satisfied,General
21612,1109,40,Love this cozy dress!,very satisfied,General Petite
21613,1077,47,Wonderful and easy dress,satisfied,General
21614,1086,42,Sloppy fit,unsatisfied,General
21615,1077,44,,satisfied,General
21616,1109,28,,neutral,General Petite
21617,1077,60,Love everything about it!,very satisfied,General
21618,1077,38,Flattering basic,very satisfied,General
21619,1086,28,"So close, but the cut is not good!",unsatisfied,General
21620,1109,33,Perfect fit!,very satisfied,General Petite
21621,868,53,Super long sleeves,satisfied,General
21622,1077,33,Drawstring midi dress,satisfied,General
21623,868,42,Love it!,very satisfied,General
21624,863,50,,very satisfied,General
21625,1077,71,Just what i was looking for.,very satisfied,General
21626,1089,26,Save your money,unsatisfied,General Petite
21627,1086,33,Too large,neutral,General
21628,1077,42,,very satisfied,General
21629,1086,51,Simple classic,satisfied,General
21630,1086,41,"Beautiful color, beautiful fabric",very satisfied,General
21631,1086,44,"Soft like pj's, professional enough for work!",very satisfied,General
21632,1109,32,,very satisfied,General Petite
21633,875,48,Charming,very satisfied,General
21634,1077,47,Beautiful shirt dress,very satisfied,General
21635,1109,72,Cute dress!,very satisfied,General Petite
21636,1077,34,,very satisfied,General
21637,1077,33,Great pirchase,very satisfied,General
21638,1109,59,Elegant,satisfied,General Petite
21639,1077,66,"Wanted to like it,but it just didn't work.boring!",satisfied,General
21640,1109,32,Soft and easy,very satisfied,General Petite
21641,1009,25,Not worth it.,very unsatisfied,General
21642,1109,37,Frumpy,neutral,General Petite
21643,875,41,Cute top - metallic threads are itchy,satisfied,General
21644,1086,34,,very unsatisfied,General
21645,868,42,Love!,very satisfied,General Petite
21646,875,35,Awesome purple color,very satisfied,General
21647,1077,35,Classic!,very satisfied,General
21648,1077,34,"Lovely style, fabric and drape",very satisfied,General
21649,1008,53,Don't pass by,satisfied,General Petite
21650,1008,28,Great skirt with extra stretch!,very satisfied,General Petite
21651,1039,62,Great summer jeans!,very satisfied,General
21652,1008,50,Loved it but the fabric didn't keep its shape,neutral,General Petite
21653,1059,39,Flared helps the crop,very satisfied,General
21654,1008,24,Fantastic maxi skirt!,very satisfied,General Petite
21655,844,23,Better on the hanger,very unsatisfied,General
21656,1008,39,Perfect fit!,very satisfied,General Petite
21657,1008,46,"Great skirt, great fit!",very satisfied,General Petite
21658,1008,46,Cute and comfy,very satisfied,General Petite
21659,1110,33,Love!,very satisfied,General
21660,75,28,So fun!,very satisfied,General
21661,1008,33,"High quality skirt, great price!",very satisfied,General Petite
21662,1008,48,Coolest skirt i've seen in a while,very satisfied,General Petite
21663,1059,44,,very satisfied,General
21664,1059,48,Great pants,very satisfied,General
21665,1008,30,Love this skirt,very satisfied,General Petite
21666,1008,25,,very satisfied,General Petite
21667,1059,24,Wonderful pants,very satisfied,General
21668,1008,30,Beautiful skirt!,very satisfied,General Petite
21669,844,33,This is a lovely top when sized correctly.,satisfied,General
21670,1008,41,Tons of compliments,very satisfied,General Petite
21671,1008,38,,very satisfied,General Petite
21672,1008,33,Love maeve skirts!,very satisfied,General Petite
21673,1059,67,Chameleon color,very satisfied,General
21674,1008,38,Love the design and fit,very satisfied,General Petite
21675,1008,41,Va va voom!,very satisfied,General Petite
21676,1059,43,Standout pants,very satisfied,General
21677,927,39,,very satisfied,General
21678,1008,35,Flattering,very satisfied,General Petite
21679,1008,53,,neutral,General Petite
21680,1025,57,Amazing pair of jeans!!,very satisfied,General
21681,1008,25,Love but runs big!,very satisfied,General Petite
21682,1008,50,Lovely skirt!,very satisfied,General Petite
21683,1008,36,Figure flattering,satisfied,General Petite
21684,1008,43,Lovely,very satisfied,General Petite
21685,1008,42,Perfect pencil,very satisfied,General Petite
21686,833,54,What went wrong?,very unsatisfied,General Petite
21687,190,28,So comfy! great for pajamas or super casual,satisfied,General Petite
21688,1033,60,,very satisfied,General Petite
21689,833,59,Flowy & feminine,very satisfied,General Petite
21690,872,19,Great shirt,very satisfied,General
21691,190,37,Love!!,very satisfied,General Petite
21692,833,54,,satisfied,General Petite
21693,51,26,Love the cut and lace strip on the back.,very satisfied,Initmates
21694,1033,29,Meh?,unsatisfied,General Petite
21695,872,41,Gorgeous detailed tee!,very satisfied,General
21696,872,39,Love it,very satisfied,General
21697,833,60,,very satisfied,General Petite
21698,1052,39,Trendy piece,very satisfied,General
21699,872,32,Beautiful top,very satisfied,General
21700,872,37,Lovely top,very satisfied,General
21701,895,38,,very satisfied,General Petite
21702,190,46,Comfy but see through,neutral,General Petite
21703,833,34,Beautiful top!,satisfied,General Petite
21704,895,55,Great poncho!,very satisfied,General Petite
21705,895,30,I love this!,satisfied,General Petite
21706,895,33,Perfect poncho,very satisfied,General Petite
21707,1052,38,Unique,very satisfied,General
21708,872,51,"Gorgeous colors, beautiful design",very satisfied,General
21709,872,39,"Beautiful details, runs long",satisfied,General
21710,895,35,Love this sweater,very satisfied,General Petite
21711,895,39,,very satisfied,General Petite
21712,190,65,Perfect cotton jogger,very satisfied,General Petite
21713,895,36,Great transitional item,very satisfied,General Petite
21714,190,39,Super cute & comfy,very satisfied,General Petite
21715,895,44,Fabulous!!!!!,very satisfied,General Petite
21716,872,32,Great fit,very satisfied,General
21717,1033,33,Great dressy jean,satisfied,General Petite
21718,833,37,Love!!!,very satisfied,General Petite
21719,833,81,Cute in pic but...,unsatisfied,General Petite
21720,995,33,Runs small,satisfied,General
21721,1033,32,Great leggings not jeans!,very satisfied,General Petite
21722,872,69,,very satisfied,General
21723,895,33,So very pretty,very satisfied,General Petite
21724,872,48,Pretty but not worth the price,neutral,General
21725,833,40,Dissapointed,neutral,General Petite
21726,895,37,Dreamy poncho!,very satisfied,General Petite
21727,1052,37,Yes yes yes!,very satisfied,General
21728,872,32,Pretty and comfortable,very satisfied,General
21729,833,56,Unexpectedly had to have it,satisfied,General Petite
21730,1033,45,Super comfortable and stylish,very satisfied,General Petite
21731,1033,48,In love with these,very satisfied,General Petite
21732,872,37,Almost adorable...top button?,neutral,General
21733,190,79,Soooo comfy,very satisfied,General Petite
21734,872,48,So feminine,very satisfied,General
21735,1052,73,,very satisfied,General
21736,1052,68,Love this gorgeous jumpsuit!,very satisfied,General
21737,190,67,So comfy yet stylish,very satisfied,General Petite
21738,600,46,Boys and arrows high-neck top,satisfied,Initmates
21739,1052,45,Gorgeous,very satisfied,General
21740,1033,36,A little thinner than expected,very satisfied,General Petite
21741,190,27,Comfy yet unattractive,neutral,General Petite
21742,872,26,Nice top,satisfied,General
21743,1076,35,Love it,very satisfied,General Petite
21744,863,74,,very satisfied,General Petite
21745,863,29,Comfortable!,satisfied,General Petite
21746,863,33,"Flattering, beautiful autumn top",very satisfied,General Petite
21747,863,50,Good staple,satisfied,General Petite
21748,1097,35,Cute dress,very satisfied,General
21749,863,56,"Love, love, love it!",very satisfied,General Petite
21750,863,61,Comfy tee!!,very satisfied,General Petite
21751,863,38,,very satisfied,General Petite
21752,1110,33,Not the same fit as ribboned denim dress,satisfied,General Petite
21753,863,31,Perfect fall casual top,very satisfied,General Petite
21754,863,39,It's a t-shirt,satisfied,General Petite
21755,863,55,,satisfied,General Petite
21756,863,31,Want to wear it everyday,very satisfied,General Petite
21757,1110,47,Very flattering,very satisfied,General Petite
21758,863,40,Not sure...,satisfied,General Petite
21759,863,41,Great option to the everyday t shirt,satisfied,General Petite
21760,608,27,Great little slip or even summer dress,very satisfied,Initmates
21761,1126,30,So cute!,very satisfied,General
21762,863,48,,very satisfied,General Petite
21763,863,26,Solid long sleeve,neutral,General Petite
21764,1097,33,,satisfied,General
21765,863,38,Not flattering,unsatisfied,General Petite
21766,863,28,Great layering staple,very satisfied,General Petite
21767,1033,56,Not for me,satisfied,General Petite
21768,863,38,Versatile shirt,very satisfied,General Petite
21769,863,65,Typical left of center,satisfied,General Petite
21770,1110,38,Comfort and style,very satisfied,General Petite
21771,1097,34,Not flattering,neutral,General
21772,863,55,So versatile,very satisfied,General Petite
21773,863,66,A dud for me,satisfied,General Petite
21774,863,51,,very satisfied,General Petite
21775,863,54,,very satisfied,General Petite
21776,863,56,"Cute, but not long enough for long torsos",neutral,General Petite
21777,539,45,Great fitted tee,very satisfied,General Petite
21778,1110,27,Great fall dress,satisfied,General Petite
21779,863,45,A good staple in a  wardrobe,neutral,General Petite
21780,1110,46,Love it,very satisfied,General Petite
21781,863,34,Cut top,satisfied,General Petite
21782,539,27,,very satisfied,General Petite
21783,863,36,Go go gadget arms!,neutral,General Petite
21784,993,34,,satisfied,General Petite
21785,863,53,New twist to simple tee,satisfied,General Petite
21786,863,65,Seamed scoop neck tee,very satisfied,General Petite
21787,863,44,Very soft and flattering,satisfied,General Petite
21788,863,54,Great relaxed t-shirt,very satisfied,General Petite
21789,863,44,Fabulous dressed up tee!,very satisfied,General Petite
21790,539,35,,very satisfied,General Petite
21791,863,44,It's ok,neutral,General Petite
21792,863,23,Love it,very satisfied,General Petite
21793,863,28,,very satisfied,General Petite
21794,1110,39,Yummy mustard,very satisfied,General Petite
21795,863,42,"Like it, but not white.",neutral,General Petite
21796,967,42,Glam up any outfit,very satisfied,General
21797,863,65,Thin & soft,very satisfied,General Petite
21798,863,42,Poor quality,neutral,General Petite
21799,1024,34,Run small,satisfied,General
21800,831,48,Super cute peasant top,very satisfied,General
21801,1121,29,A wrinkled mess,very unsatisfied,General
21802,831,46,,satisfied,General
21803,1121,37,Yuck,very unsatisfied,General
21804,1121,29,Classy stylish coat,satisfied,General
21805,942,37,Pretty but baggy,neutral,General
21806,942,46,Sweater review,satisfied,General
21807,942,45,Love the lace detail,satisfied,General
21808,1087,21,Super comfy dress,very satisfied,General
21809,831,27,,neutral,General
21810,354,39,Stays put,satisfied,Initmates
21811,1009,34,"Super cute, flattering to tummy",very satisfied,General
21812,1086,43,Hip and comfortable,very satisfied,General
21813,1086,42,Wanted to love but doesn't work,neutral,General
21814,1086,35,,very satisfied,General
21815,1086,41,Better than i expected,very satisfied,General
21816,876,26,"Pretty top, nice detailing, a bit large.",very satisfied,General Petite
21817,867,23,Pretty but boxy,satisfied,General Petite
21818,1086,26,Great look for fall.,very satisfied,General
21819,1086,53,,very satisfied,General
21820,1086,36,"Super cute, poor quality",unsatisfied,General
21821,867,51,So cute! but way too boxy,unsatisfied,General Petite
21822,1086,32,Love this!,very satisfied,General
21823,931,58,Much longer than stated,very satisfied,General
21824,1086,63,,very satisfied,General
21825,1086,52,,very satisfied,General
21826,1086,21,Exquisite and timeless,very satisfied,General
21827,931,36,Bulky,satisfied,General
21828,1087,40,Effortless elegance,very satisfied,General
21829,1086,47,Wanted to love it!,satisfied,General
21830,1048,27,Perfect,very satisfied,General Petite
21831,867,39,Very cute,satisfied,General Petite
21832,1087,56,Sooo sheer,very unsatisfied,General
21833,867,61,Awesome look & feel,very satisfied,General Petite
21834,1009,49,Love this skirt!,very satisfied,General
21835,1086,30,Great versatile dress,very satisfied,General
21836,962,54,Cutest jacket ever,very satisfied,General
21837,1086,46,,neutral,General
21838,1086,36,Exactly what i wanted!,very satisfied,General
21839,1086,36,So perfect if only the sides did not cut up,neutral,General
21840,1086,35,So soft,very satisfied,General
21841,1104,57,Go for the grey if you can still find it,satisfied,General Petite
21842,1080,45,Beautiful dress but runs small,satisfied,General
21843,868,36,"Nicely draped, beyond basic tank w/ tricky sizing",very satisfied,General
21844,996,34,Gorgeous,very satisfied,General Petite
21845,923,45,Loving the lines...,neutral,General
21846,923,46,,satisfied,General
21847,825,34,Strange armhole construction,unsatisfied,General Petite
21848,826,43,Quality is questionable,neutral,General
21849,1104,28,Obsessed,very satisfied,General Petite
21850,826,36,So lovely,very satisfied,General
21851,907,62,"Cute, but runs small",satisfied,General Petite
21852,868,42,Perfect warm weather tank with a twist,very satisfied,General
21853,1122,61,Beautiful but short,satisfied,General Petite
21854,1104,37,Cute dress,very satisfied,General Petite
21855,923,56,Great late summer/early fall top,satisfied,General
21856,923,31,Great sweater!,very satisfied,General
21857,923,39,"Size down, way down",neutral,General
21858,923,60,Navy cold shoulder sweater,very satisfied,General
21859,825,26,Beautiful tunic!,very satisfied,General Petite
21860,1104,32,,very satisfied,General Petite
21861,866,23,Perfect for business,satisfied,General
21862,923,56,Needs to be altered for better fit.,neutral,General
21863,826,38,"Stunning blouse, but way too voluminous",satisfied,General
21864,1104,43,Not great,neutral,General Petite
21865,866,34,Super soft!!,very satisfied,General
21866,1104,51,Cute versatile dress,very satisfied,General Petite
21867,1122,68,Runs small,very satisfied,General Petite
21868,1104,29,Adorable dress,satisfied,General Petite
21869,1104,35,Simple & casual dress,satisfied,General Petite
21870,826,27,Adorable everyday look!,satisfied,General
21871,923,48,,satisfied,General
21872,1080,39,Not too spicy,satisfied,General
21873,996,34,Want it in every color possible,very satisfied,General Petite
21874,868,65,So soft,very satisfied,General
21875,907,44,,very satisfied,General
21876,1104,39,Terrible,very unsatisfied,General Petite
21877,1203,30,,very satisfied,Initmates
21878,1203,43,,very satisfied,Initmates
21879,886,28,"Love this! so soft, looks like the picture",satisfied,General Petite
21880,973,35,Too bulky,very unsatisfied,General Petite
